Tran #,Date,Card Type,Amount,Items,# of Items,Date_Only
18973173139,2024-07-28 20:32:00,Visa (Apple Pay EMV),2.25,0F06($2.25),1,2024-07-28
18978289572,2024-07-29 19:21:00,Visa (Apple Pay EMV),2.0,0C00($2.00),1,2024-07-29
18978526013,2024-07-29 21:03:00,Cash,3.0,0F00($3.00),1,2024-07-29
18978532407,2024-07-29 21:06:00,Cash,2.25,0E01($2.25),1,2024-07-29
18983224867,2024-07-30 16:18:00,Visa (EMV Contactless),4.5,"0E01($2.25), 0E01($2.25)",2,2024-07-30
18983344757,2024-07-30 16:49:00,MasterCard (Apple Pay EMV),2.0,0C00($2.00),1,2024-07-30
18983809993,2024-07-30 19:06:00,Visa (Apple Pay EMV),6.5,"0D01($2.00), 0E01($2.25), 0E04($2.25)",3,2024-07-30
18984450232,2024-07-31 01:10:00,Cash,3.0,0F00($3.00),1,2024-07-31
18984450917,2024-07-31 01:10:00,Cash,2.0,0E02($2.00),1,2024-07-31
18987854159,2024-07-31 13:04:00,Visa (EMV Contactless),2.25,0E01($2.25),1,2024-07-31
18995488144,2024-08-01 21:24:00,Discover (Apple Pay EMV),2.0,0E05($2.00),1,2024-08-01
19003757513,2024-08-03 15:03:00,Cash,2.25,0F06($2.25),1,2024-08-03
19004364574,2024-08-03 18:18:00,Cash,2.25,0E01($2.25),1,2024-08-03
19004458447,2024-08-03 18:56:00,Cash,2.0,0E07($2.00),1,2024-08-03
19004582875,2024-08-03 19:53:00,Cash,2.0,0E05($2.00),1,2024-08-03
19007518492,2024-08-04 18:24:00,Visa (Apple Pay EMV),7.25,"0D00($2.00), 0E01($2.25), 0F00($3.00)",3,2024-08-04
19007818530,2024-08-04 20:57:00,Cash,2.0,0E07($2.00),1,2024-08-04
19010258949,2024-08-05 10:17:00,Visa (Apple Pay EMV),2.25,0F06($2.25),1,2024-08-05
19016623414,2024-08-06 12:20:00,Cash,2.0,0D06($2.00),1,2024-08-06
19018501994,2024-08-06 19:22:00,Visa (Apple Pay Cash EMV),2.0,0E01($2.00),1,2024-08-06
19018771455,2024-08-06 21:20:00,Cash,1.25,0F04($1.25),1,2024-08-06
19018770980,2024-08-06 21:20:00,Cash,1.25,0F04($1.25),1,2024-08-06
19021178976,2024-08-07 09:50:00,Visa (EMV Contactless),6.0,"0A06($3.00), 0B02($3.00)",2,2024-08-07
19021250068,2024-08-07 10:00:00,Visa (Apple Pay EMV),6.0,"0A02($3.00), 0A04($3.00)",2,2024-08-07
19021842570,2024-08-07 11:24:00,Visa (Apple Pay Cash EMV),3.0,0C00($3.00),1,2024-08-07
19023541162,2024-08-07 16:32:00,Visa (Apple Pay EMV),4.25,"0C06($1.25), 0C04($3.00)",2,2024-08-07
19024102231,2024-08-07 19:17:00,Cash,2.0,0E00($2.00),1,2024-08-07
19029231105,2024-08-08 16:40:00,Visa (EMV Contactless),3.0,0B00($3.00),1,2024-08-08
19029816033,2024-08-08 19:37:00,Visa (Apple Pay EMV),2.0,0D04($2.00),1,2024-08-08
19029819569,2024-08-08 19:38:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2024-08-08
19030366954,2024-08-09 00:51:00,Visa (Apple Pay EMV),5.0,"0B00($3.00), 0E02($2.00)",2,2024-08-09
19032628484,2024-08-09 10:18:00,Visa (EMV Contactless),6.0,"0A06($3.00), 0B02($3.00)",2,2024-08-09
19034947982,2024-08-09 17:48:00,Visa (Apple Pay EMV),2.0,0D03($2.00),1,2024-08-09
19036525055,2024-08-10 07:49:00,Cash,3.0,0B06($3.00),1,2024-08-10
19038901876,2024-08-10 18:04:00,Visa (Apple Pay EMV),5.0,"0C02($3.00), 0D03($2.00)",2,2024-08-10
19041679194,2024-08-11 15:53:00,Cash,3.0,0B02($3.00),1,2024-08-11
19041681527,2024-08-11 15:54:00,Cash,3.0,0F02($3.00),1,2024-08-11
19045922783,2024-08-12 12:54:00,Visa (Apple Pay EMV),6.0,"0B00($3.00), 0A00($3.00)",2,2024-08-12
19047507259,2024-08-12 19:00:00,Cash,2.0,0D02($2.00),1,2024-08-12
19047545122,2024-08-12 19:13:00,Visa (Apple Pay Cash EMV),1.25,0F06($1.25),1,2024-08-12
19048135376,2024-08-13 01:07:00,Cash,3.0,0B06($3.00),1,2024-08-13
19050153349,2024-08-13 09:37:00,Visa (EMV Contactless),6.0,"0B02($3.00), 0A04($3.00)",2,2024-08-13
19052453807,2024-08-13 15:43:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2024-08-13
19052945463,2024-08-13 17:49:00,Cash,2.0,0E01($2.00),1,2024-08-13
19053085873,2024-08-13 18:33:00,Cash,2.0,0D04($2.00),1,2024-08-13
19053262787,2024-08-13 19:36:00,Cash,2.0,0E00($2.00),1,2024-08-13
19058780333,2024-08-14 18:18:00,Visa (Apple Pay EMV),3.0,0C02($3.00),1,2024-08-14
19059379014,2024-08-14 22:38:00,Discover (Apple Pay EMV),3.0,0C02($3.00),1,2024-08-14
19059379981,2024-08-14 22:39:00,Discover (Apple Pay EMV),3.0,0C00($3.00),1,2024-08-14
19064322899,2024-08-15 16:48:00,Visa (EMV Contactless),3.0,0B00($3.00),1,2024-08-15
19064546893,2024-08-15 17:48:00,Visa (EMV Contactless),2.0,0E05($2.00),1,2024-08-15
19064570122,2024-08-15 17:55:00,Visa (Apple Pay EMV),3.0,0A00($3.00),1,2024-08-15
19064667342,2024-08-15 18:23:00,Discover (Apple Pay EMV),3.0,0F00($3.00),1,2024-08-15
19065392680,2024-08-16 00:13:00,Visa (EMV Contactless),2.0,0E06($2.00),1,2024-08-16
19070292337,2024-08-16 18:23:00,Cash,2.0,0D07($2.00),1,2024-08-16
19070348142,2024-08-16 18:41:00,Cash,2.0,0E00($2.00),1,2024-08-16
19070720504,2024-08-16 21:07:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2024-08-16
19070786437,2024-08-16 21:43:00,Visa (Apple Pay EMV),3.0,0C02($3.00),1,2024-08-16
19070950374,2024-08-16 23:32:00,Cash,2.0,0E00($2.00),1,2024-08-16
19074137331,2024-08-17 18:05:00,Visa (Apple Pay EMV),2.0,0E01($2.00),1,2024-08-17
19074151754,2024-08-17 18:10:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2024-08-17
19074166934,2024-08-17 18:16:00,Visa (Apple Pay EMV),1.25,0F06($1.25),1,2024-08-17
19074484031,2024-08-17 20:45:00,Cash,1.25,0C06($1.25),1,2024-08-17
19074487027,2024-08-17 20:46:00,Cash,1.25,0F06($1.25),1,2024-08-17
19074634934,2024-08-17 22:26:00,Cash,2.0,0E03($2.00),1,2024-08-17
19074681856,2024-08-17 23:07:00,Visa (Apple Pay EMV),3.0,0F00($3.00),1,2024-08-17
19076041417,2024-08-18 11:46:00,Cash,2.0,0E01($2.00),1,2024-08-18
19077290941,2024-08-18 18:05:00,Cash,1.25,0F06($1.25),1,2024-08-18
19077305504,2024-08-18 18:10:00,Cash,1.25,0F06($1.25),1,2024-08-18
19077359519,2024-08-18 18:34:00,Visa (EMV Contactless),2.0,0D03($2.00),1,2024-08-18
19077529581,2024-08-18 19:58:00,Cash,2.0,0D06($2.00),1,2024-08-18
19077804192,2024-08-18 23:14:00,Visa (EMV Contactless),2.0,0E00($2.00),1,2024-08-18
19077834935,2024-08-18 23:44:00,Cash,1.25,0F06($1.25),1,2024-08-18
19081675471,2024-08-19 13:58:00,Visa (EMV Contactless),1.25,0F06($1.25),1,2024-08-19
19083332244,2024-08-19 22:12:00,Visa (Google Pay EMV),6.0,"0D07($2.00), 0D07($2.00), 0D07($2.00)",3,2024-08-19
19087248241,2024-08-20 13:16:00,Cash,1.25,0F04($1.25),1,2024-08-20
19088792216,2024-08-20 19:15:00,Visa (Apple Pay EMV),3.0,0C02($3.00),1,2024-08-20
19088940423,2024-08-20 20:14:00,Discover (Apple Pay EMV),3.0,0C04($3.00),1,2024-08-20
19089175819,2024-08-20 22:19:00,Cash,2.0,0E00($2.00),1,2024-08-20
19089285489,2024-08-20 23:37:00,Cash,3.0,0A06($3.00),1,2024-08-20
19094137783,2024-08-21 16:33:00,Visa (Apple Pay Cash EMV),5.0,"0D03($2.00), 0C04($3.00)",2,2024-08-21
19094317116,2024-08-21 17:18:00,Cash,2.0,0E00($2.00),1,2024-08-21
19094832102,2024-08-21 20:08:00,Cash,2.0,0E03($2.00),1,2024-08-21
19097507177,2024-08-22 09:39:00,Cash,2.0,0E01($2.00),1,2024-08-22
19097650705,2024-08-22 09:57:00,Visa (EMV Contactless),3.0,0B02($3.00),1,2024-08-22
19100296480,2024-08-22 17:17:00,Cash,2.0,0E00($2.00),1,2024-08-22
19105960930,2024-08-23 17:05:00,Cash,1.25,0F04($1.25),1,2024-08-23
19106006911,2024-08-23 17:17:00,Cash,1.25,0F06($1.25),1,2024-08-23
19109989224,2024-08-24 17:20:00,Visa (Apple Pay EMV),1.25,0F06($1.25),1,2024-08-24
19110007049,2024-08-24 17:26:00,Visa (Apple Pay EMV),1.25,0F06($1.25),1,2024-08-24
19110433548,2024-08-24 20:28:00,Cash,2.0,0E00($2.00),1,2024-08-24
19111894690,2024-08-25 11:10:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2024-08-25
19113151688,2024-08-25 17:17:00,Visa (Apple Pay EMV),1.25,0F04($1.25),1,2024-08-25
19113164508,2024-08-25 17:22:00,Visa (Apple Pay EMV),1.25,0F04($1.25),1,2024-08-25
19113188218,2024-08-25 17:31:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2024-08-25
19113877501,2024-08-26 00:49:00,Visa (EMV Contactless),2.0,0E01($2.00),1,2024-08-26
19113884796,2024-08-26 00:58:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2024-08-26
19119093617,2024-08-26 19:02:00,Visa (Apple Pay Cash EMV),5.0,"0C04($3.00), 0D03($2.00)",2,2024-08-26
19119109230,2024-08-26 19:07:00,Cash,1.25,0F06($1.25),1,2024-08-26
19119132747,2024-08-26 19:15:00,Visa (Apple Pay EMV),1.25,0F06($1.25),1,2024-08-26
19119544121,2024-08-26 22:36:00,Cash,2.0,0E03($2.00),1,2024-08-26
19119545963,2024-08-26 22:37:00,Cash,2.0,0E03($2.00),1,2024-08-26
19119636058,2024-08-26 23:44:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2024-08-26
19121890440,2024-08-27 09:38:00,Cash,1.25,0F04($1.25),1,2024-08-27
19121897819,2024-08-27 09:39:00,Visa (Apple Pay EMV),5.5,"0F04($1.25), 0F04($1.25), 0A02($3.00)",3,2024-08-27
19125086050,2024-08-27 18:58:00,Visa (Apple Pay EMV),3.0,0A00($3.00),1,2024-08-27
19125092408,2024-08-27 19:00:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2024-08-27
19125203401,2024-08-27 19:40:00,Visa (Apple Pay Cash EMV),3.0,0C04($3.00),1,2024-08-27
19127936087,2024-08-28 09:38:00,Visa (Apple Pay EMV),7.25,"0F04($1.25), 0A00($3.00), 0A00($3.00)",3,2024-08-28
19128147733,2024-08-28 10:02:00,Visa (Apple Pay EMV),6.0,"0A00($3.00), 0A04($3.00)",2,2024-08-28
19128198319,2024-08-28 10:08:00,Visa (Apple Pay EMV),6.0,"0C00($3.00), 0C00($3.00)",2,2024-08-28
19128549088,2024-08-28 10:53:00,Visa (Apple Pay EMV),3.0,0B00($3.00),1,2024-08-28
19129708814,2024-08-28 13:33:00,Visa (Apple Pay EMV),1.25,0F06($1.25),1,2024-08-28
19130798202,2024-08-28 17:16:00,Visa (Swiped),2.0,0D06($2.00),1,2024-08-28
19130867787,2024-08-28 17:35:00,Cash,2.0,0E00($2.00),1,2024-08-28
19134112569,2024-08-29 09:45:00,Visa (Apple Pay EMV),7.25,"0A04($3.00), 0A04($3.00), 0F04($1.25)",3,2024-08-29
19134199823,2024-08-29 09:55:00,Visa (Apple Pay EMV),9.0,"0C04($3.00), 0B06($3.00), 0F02($3.00)",3,2024-08-29
19136805524,2024-08-29 16:44:00,Cash,2.0,0E00($2.00),1,2024-08-29
19136833456,2024-08-29 16:50:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2024-08-29
19136961062,2024-08-29 17:22:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2024-08-29
19137714002,2024-08-29 21:55:00,Visa (Apple Pay EMV),3.0,0A04($3.00),1,2024-08-29
19139585233,2024-08-30 08:32:00,Visa (Apple Pay EMV),3.0,0F00($3.00),1,2024-08-30
19139848737,2024-08-30 09:07:00,Cash,1.25,0F06($1.25),1,2024-08-30
19142402802,2024-08-30 16:00:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2024-08-30
19142804534,2024-08-30 17:41:00,Visa (Apple Pay EMV),3.25,"0D03($2.00), 0C06($1.25)",2,2024-08-30
19142862218,2024-08-30 17:58:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2024-08-30
19143282067,2024-08-30 20:22:00,Visa (Apple Pay Cash EMV),3.0,0B06($3.00),1,2024-08-30
19146174050,2024-08-31 14:53:00,Cash,1.25,0C06($1.25),1,2024-08-31
19146898919,2024-08-31 18:49:00,Cash,1.25,0F06($1.25),1,2024-08-31
19147017213,2024-08-31 19:42:00,Cash,2.0,0D02($2.00),1,2024-08-31
19147018862,2024-08-31 19:42:00,Visa (EMV Contactless),4.0,"0D04($2.00), 0D04($2.00)",2,2024-08-31
19147277972,2024-08-31 22:15:00,Cash,1.25,0F04($1.25),1,2024-08-31
19149833490,2024-09-01 17:03:00,Visa (Apple Pay EMV),3.25,"0F04($1.25), 0D01($2.00)",2,2024-09-01
19149861738,2024-09-01 17:13:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2024-09-01
19149862660,2024-09-01 17:14:00,Visa (Apple Pay EMV),1.25,0F04($1.25),1,2024-09-01
19149878716,2024-09-01 17:20:00,Visa (Apple Pay EMV),4.0,"0D03($2.00), 0D01($2.00)",2,2024-09-01
19150084694,2024-09-01 18:47:00,Cash,2.0,0E03($2.00),1,2024-09-01
19150086475,2024-09-01 18:48:00,Cash,3.0,0B02($3.00),1,2024-09-01
19150289593,2024-09-01 20:33:00,Visa (Google Pay EMV),6.0,"0D07($2.00), 0D07($2.00), 0D07($2.00)",3,2024-09-01
19151831645,2024-09-02 11:28:00,Visa (EMV Contactless),6.25,"0B06($3.00), 0F06($1.25), 0D04($2.00)",3,2024-09-02
19152763048,2024-09-02 15:53:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2024-09-02
19153041372,2024-09-02 17:33:00,Visa (Apple Pay EMV),3.0,0A06($3.00),1,2024-09-02
19153270595,2024-09-02 19:15:00,Cash,3.0,0B02($3.00),1,2024-09-02
19157408511,2024-09-03 13:05:00,Visa (Apple Pay EMV),2.0,0D03($2.00),1,2024-09-03
19157931135,2024-09-03 14:31:00,Cash,1.25,0F06($1.25),1,2024-09-03
19158041352,2024-09-03 14:51:00,Cash,1.25,0F06($1.25),1,2024-09-03
19158161045,2024-09-03 15:14:00,Cash,1.25,0F06($1.25),1,2024-09-03
19158666110,2024-09-03 17:05:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2024-09-03
19158721623,2024-09-03 17:18:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2024-09-03
19158762962,2024-09-03 17:30:00,Visa (Apple Pay EMV),2.0,0D05($2.00),1,2024-09-03
19158926212,2024-09-03 18:17:00,Cash,2.0,0D07($2.00),1,2024-09-03
19159095702,2024-09-03 19:13:00,Cash,3.0,0B02($3.00),1,2024-09-03
19159254887,2024-09-03 20:15:00,Visa (Apple Pay EMV),1.25,0F06($1.25),1,2024-09-03
19163493380,2024-09-04 13:02:00,Visa (Apple Pay EMV),3.0,0C02($3.00),1,2024-09-04
19164204925,2024-09-04 15:00:00,Cash,2.0,0E03($2.00),1,2024-09-04
19164976954,2024-09-04 17:58:00,Cash,2.0,0D03($2.00),1,2024-09-04
19164976620,2024-09-04 17:58:00,Cash,2.0,0D03($2.00),1,2024-09-04
19171609107,2024-09-05 20:24:00,Cash,2.0,0E05($2.00),1,2024-09-05
19177050652,2024-09-06 18:00:00,Cash,2.0,0D01($2.00),1,2024-09-06
19177947663,2024-09-07 02:11:00,Visa (Apple Pay EMV),5.0,"0B00($3.00), 0D03($2.00)",2,2024-09-07
19183149118,2024-09-08 12:35:00,Cash,2.0,0D03($2.00),1,2024-09-08
19184039118,2024-09-08 17:01:00,MasterCard (EMV Contactless),3.0,0A06($3.00),1,2024-09-08
19184045713,2024-09-08 17:03:00,Visa (Apple Pay EMV),2.0,0E01($2.00),1,2024-09-08
19184395123,2024-09-08 19:34:00,Visa (Apple Pay EMV),4.0,"0D01($2.00), 0D01($2.00)",2,2024-09-08
19187083779,2024-09-09 09:53:00,Visa (Apple Pay EMV),2.0,0D03($2.00),1,2024-09-09
19189287167,2024-09-09 15:06:00,Visa (Apple Pay EMV),3.0,0B02($3.00),1,2024-09-09
19189896416,2024-09-09 17:20:00,Visa (Apple Pay EMV),2.0,0D05($2.00),1,2024-09-09
19190265986,2024-09-09 19:14:00,Cash,3.0,0B06($3.00),1,2024-09-09
19190268727,2024-09-09 19:15:00,Cash,2.0,0E03($2.00),1,2024-09-09
19190347039,2024-09-09 19:45:00,Cash,2.0,0D03($2.00),1,2024-09-09
19194821967,2024-09-10 13:17:00,Cash,2.0,0E01($2.00),1,2024-09-10
19195898271,2024-09-10 16:38:00,Cash,2.0,0D03($2.00),1,2024-09-10
19196610348,2024-09-10 20:21:00,Visa (Apple Pay EMV),2.0,0E00($2.00),1,2024-09-10
19199267673,2024-09-11 09:39:00,Visa (Apple Pay EMV),6.0,"0D02($2.00), 0D02($2.00), 0D01($2.00)",3,2024-09-11
19200954761,2024-09-11 13:18:00,Cash,2.0,0E04($2.00),1,2024-09-11
19202185291,2024-09-11 17:21:00,Cash,2.0,0E00($2.00),1,2024-09-11
19202497497,2024-09-11 18:56:00,Cash,3.0,0B06($3.00),1,2024-09-11
19202705090,2024-09-11 20:12:00,Cash,2.0,0D04($2.00),1,2024-09-11
19208448387,2024-09-12 17:35:00,Visa (Apple Pay EMV),3.0,0B06($3.00),1,2024-09-12
19208600900,2024-09-12 18:19:00,Cash,2.0,0E07($2.00),1,2024-09-12
19209058979,2024-09-12 21:08:00,MasterCard (EMV Contactless),2.0,0D01($2.00),1,2024-09-12
19209245193,2024-09-12 22:51:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2024-09-12
19214277158,2024-09-13 17:21:00,Cash,2.0,0D06($2.00),1,2024-09-13
19214337869,2024-09-13 17:38:00,Visa (Apple Pay EMV),2.0,0E01($2.00),1,2024-09-13
19214441030,2024-09-13 18:08:00,Visa (Apple Pay EMV),2.0,0D05($2.00),1,2024-09-13
19214513254,2024-09-13 18:31:00,Cash,2.0,0E00($2.00),1,2024-09-13
19214601804,2024-09-13 19:00:00,Visa (Google Pay EMV),4.0,"0E07($2.00), 0D01($2.00)",2,2024-09-13
19214738800,2024-09-13 19:50:00,Visa (EMV Contactless),3.0,0B06($3.00),1,2024-09-13
19215029446,2024-09-13 22:07:00,Cash,2.0,0E07($2.00),1,2024-09-13
19218259602,2024-09-14 17:19:00,Cash,2.0,0E01($2.00),1,2024-09-14
19218365658,2024-09-14 17:58:00,MasterCard (Google Pay EMV),2.0,0D04($2.00),1,2024-09-14
19218719696,2024-09-14 20:37:00,Visa (Apple Pay EMV),2.0,0D04($2.00),1,2024-09-14
19218762307,2024-09-14 21:02:00,Visa (Google Pay EMV),6.0,"0D01($2.00), 0D01($2.00), 0D01($2.00)",3,2024-09-14
19219800155,2024-09-15 09:25:00,MasterCard (EMV Contactless),6.0,"0E01($2.00), 0E01($2.00), 0D01($2.00)",3,2024-09-15
19221339305,2024-09-15 16:45:00,Visa (Apple Pay EMV),6.0,"0E01($2.00), 0E01($2.00), 0E01($2.00)",3,2024-09-15
19221745695,2024-09-15 19:35:00,Cash,2.0,0D04($2.00),1,2024-09-15
19227473320,2024-09-16 18:49:00,Visa (Apple Pay EMV),6.0,"0B06($3.00), 0F00($3.00)",2,2024-09-16
19227599628,2024-09-16 19:33:00,Visa (Apple Pay EMV),4.0,"0D01($2.00), 0D01($2.00)",2,2024-09-16
19227898107,2024-09-16 21:52:00,Visa (Apple Pay EMV),2.0,0D06($2.00),1,2024-09-16
19227923285,2024-09-16 22:05:00,Visa (Google Pay EMV),2.0,0E00($2.00),1,2024-09-16
19230317595,2024-09-17 09:31:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-09-17
19232742211,2024-09-17 15:04:00,Visa (Apple Pay EMV),2.0,0D04($2.00),1,2024-09-17
19233690222,2024-09-17 18:59:00,Cash,2.0,0E00($2.00),1,2024-09-17
19233751801,2024-09-17 19:20:00,Visa (Apple Pay EMV),4.0,"0E05($2.00), 0E06($2.00)",2,2024-09-17
19236558310,2024-09-18 09:36:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2024-09-18
19238816120,2024-09-18 14:45:00,Visa (Apple Pay EMV),2.0,0D04($2.00),1,2024-09-18
19239843944,2024-09-18 18:53:00,Cash,2.0,0D04($2.00),1,2024-09-18
19245037851,2024-09-19 14:35:00,Cash,1.0,0D04($1.00),1,2024-09-19
19245037852,2024-09-19 14:36:00,Visa (Apple Pay EMV),1.0,0D04($1.00),1,2024-09-19
19245776625,2024-09-19 17:11:00,Cash,2.0,0D05($2.00),1,2024-09-19
19247861024,2024-09-20 06:59:00,Cash,2.0,0D06($2.00),1,2024-09-20
19249193781,2024-09-20 10:06:00,MasterCard (EMV Contactless),6.0,"0E01($2.00), 0E07($2.00), 0D01($2.00)",3,2024-09-20
19252119170,2024-09-20 19:41:00,MasterCard (Google Pay EMV),2.0,0D04($2.00),1,2024-09-20
19255639915,2024-09-21 17:06:00,Cash,2.0,0D01($2.00),1,2024-09-21
19255645385,2024-09-21 17:08:00,MasterCard (EMV Contactless),2.0,0E03($2.00),1,2024-09-21
19256115549,2024-09-21 20:20:00,Visa (Google Pay EMV),6.0,"0D07($2.00), 0007($2.00), 0D07($2.00)",3,2024-09-21
19259388120,2024-09-22 21:33:00,Cash,2.0,0D02($2.00),1,2024-09-22
19259388563,2024-09-22 21:34:00,Cash,2.0,0E03($2.00),1,2024-09-22
19259398520,2024-09-22 21:41:00,Visa (EMV Contactless),2.0,0D05($2.00),1,2024-09-22
19263893447,2024-09-23 14:35:00,Visa (Apple Pay EMV),2.0,0D06($2.00),1,2024-09-23
19264532971,2024-09-23 16:48:00,Cash,2.0,0E05($2.00),1,2024-09-23
19264650784,2024-09-23 17:17:00,Visa (Apple Pay EMV),4.0,"0D05($2.00), 0D02($2.00)",2,2024-09-23
19265062886,2024-09-23 19:26:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2024-09-23
19267985875,2024-09-24 09:52:00,Visa (EMV Contactless),6.0,"0D02($2.00), 0D02($2.00), 0D00($2.00)",3,2024-09-24
19270806496,2024-09-24 17:06:00,MasterCard (EMV Contactless),2.0,0D04($2.00),1,2024-09-24
19270811606,2024-09-24 17:07:00,MasterCard (EMV Contactless),2.0,0D05($2.00),1,2024-09-24
19270866532,2024-09-24 17:22:00,Visa (Apple Pay EMV),2.0,0D04($2.00),1,2024-09-24
19271628075,2024-09-24 22:15:00,MasterCard (Swiped),2.0,0D02($2.00),1,2024-09-24
19277055433,2024-09-25 17:19:00,Cash,2.0,0E00($2.00),1,2024-09-25
19277427293,2024-09-25 19:11:00,Visa (Apple Pay EMV),6.0,"0F00($3.00), 0F02($3.00)",2,2024-09-25
19277579174,2024-09-25 20:07:00,Cash,2.0,0E02($2.00),1,2024-09-25
19277577828,2024-09-25 20:07:00,Cash,2.0,0E03($2.00),1,2024-09-25
19287644814,2024-09-27 13:24:00,Cash,2.0,0E02($2.00),1,2024-09-27
19289054334,2024-09-27 19:01:00,Cash,2.0,0E03($2.00),1,2024-09-27
19289055205,2024-09-27 19:01:00,Cash,2.0,0E02($2.00),1,2024-09-27
19289370725,2024-09-27 21:10:00,Visa (Apple Pay EMV),4.0,"0D05($2.00), 0D05($2.00)",2,2024-09-27
19292229558,2024-09-28 15:03:00,Visa (Apple Pay EMV),6.0,"0E07($2.00), 0E07($2.00), 0D06($2.00)",3,2024-09-28
19292712238,2024-09-28 17:29:00,Cash,2.0,0E02($2.00),1,2024-09-28
19293155847,2024-09-28 20:39:00,Cash,2.0,0D04($2.00),1,2024-09-28
19295732100,2024-09-29 16:19:00,Visa (Apple Pay EMV),4.0,"0E06($2.00), 0E06($2.00)",2,2024-09-29
19300728554,2024-09-30 14:09:00,Cash,2.0,0E02($2.00),1,2024-09-30
19301839994,2024-09-30 18:13:00,Cash,2.0,0D00($2.00),1,2024-09-30
19304878030,2024-10-01 09:47:00,Cash,2.0,0D05($2.00),1,2024-10-01
19308133438,2024-10-01 19:02:00,Visa (Apple Pay EMV),3.0,0A00($3.00),1,2024-10-01
19308396897,2024-10-01 20:46:00,Cash,2.0,0D02($2.00),1,2024-10-01
19308578730,2024-10-01 22:22:00,Cash,2.0,0D06($2.00),1,2024-10-01
19311517595,2024-10-02 10:35:00,Cash,2.0,0E06($2.00),1,2024-10-02
19314776746,2024-10-02 22:05:00,Cash,2.0,0D05($2.00),1,2024-10-02
19314786944,2024-10-02 22:10:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-10-02
19320169617,2024-10-03 17:01:00,Cash,2.0,0D01($2.00),1,2024-10-03
19320654083,2024-10-03 19:20:00,Discover (Apple Pay EMV),3.0,0A04($3.00),1,2024-10-03
19320931811,2024-10-03 21:12:00,Cash,2.0,0E01($2.00),1,2024-10-03
19325201254,2024-10-04 13:56:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2024-10-04
19325430647,2024-10-04 14:39:00,MasterCard (EMV Contactless),1.25,0C06($1.25),1,2024-10-04
19325942860,2024-10-04 16:32:00,Visa (Swiped),6.0,"0D02($2.00), 0D02($2.00), 0D02($2.00)",3,2024-10-04
19329446470,2024-10-05 13:59:00,Discover (Apple Pay EMV),3.0,0B02($3.00),1,2024-10-05
19330102532,2024-10-05 17:05:00,MasterCard (EMV Contactless),2.0,0E02($2.00),1,2024-10-05
19330630537,2024-10-05 20:46:00,Cash,2.0,0D05($2.00),1,2024-10-05
19330674265,2024-10-05 21:10:00,Discover (Apple Pay EMV),2.0,0D00($2.00),1,2024-10-05
19333278211,2024-10-06 16:43:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2024-10-06
19333312254,2024-10-06 16:55:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2024-10-06
19335799632,2024-10-07 08:44:00,Visa (Apple Pay EMV),2.0,0F04($2.00),1,2024-10-07
19336156344,2024-10-07 09:27:00,Cash,2.0,0E03($2.00),1,2024-10-07
19338010961,2024-10-07 13:27:00,Cash,2.0,0D05($2.00),1,2024-10-07
19339011996,2024-10-07 16:34:00,Visa (Apple Pay EMV),4.0,"0D00($2.00), 0F06($2.00)",2,2024-10-07
19339199626,2024-10-07 17:20:00,Cash,1.25,0C06($1.25),1,2024-10-07
19339518178,2024-10-07 18:54:00,Cash,2.0,0E03($2.00),1,2024-10-07
19339728009,2024-10-07 20:10:00,Discover (Apple Pay EMV),3.0,0A02($3.00),1,2024-10-07
19339943352,2024-10-07 21:57:00,Discover (Apple Pay EMV),2.0,0E00($2.00),1,2024-10-07
19344723748,2024-10-08 14:50:00,Cash,2.0,0F06($2.00),1,2024-10-08
19345434659,2024-10-08 17:21:00,Cash,2.0,0F06($2.00),1,2024-10-08
19345455137,2024-10-08 17:27:00,Cash,2.0,0E07($2.00),1,2024-10-08
19345774744,2024-10-08 19:03:00,Visa (Apple Pay EMV),2.0,0D05($2.00),1,2024-10-08
